taxon_oid	Name	IMG_Phylum	IMG_Class	IMG_Order	IMG_Family	IMG_Genus	Institution	Host	Fraction	HostFraction	gene-genome	NumfliC	clust1	clust2	clust3	clust4	NumOperons	genesInOperon	T3SS	T6SS	coronatine
2687453791	Pseudomonas_sp._PDC86	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ORNL	Populus	Root	Populus_Root	2690201741-2687453791	1	1	0	0	0	0	0	1	1	1
2687453792	Sphingobium_sp._YR768	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	ORNL	Populus	Root	Populus_Root	2690204578-2687453792	2	1	0	0	0	0	0	0	0	0
2643221708	Arthrobacter_sp._Soil763	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	MPCologne	Arabidopsis	Soil	Arabidopsis_Soil	2644595990-2643221708	1	0	1	0	0	0	0	0	0	0
2518645593	Pseudomonas_sp._URIL14HWK12:I1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2518955579-2518645593	1	1	0	0	0	0	0	0	0	0
2643221676	Paenibacillus_sp._Root444D2	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644423367-2643221676	1	0	1	0	0	0	0	0	0	0
2687453685	Bradyrhizobium_sp._OK095	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	ORNL	Populus	Root	Populus_Root	2689716491-2687453685	4	0	0	1	0	1	3	0	0	0
2643221507	Methylobacterium_sp._CL129	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2643605754-2643221507	1	0	0	1	0	0	0	0	0	0
2643221802	Methylobacterium_sp._Leaf112	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645024225-2643221802	1	0	0	1	0	0	0	0	0	0
2522572098	Pseudomonas_sp._LAIL14HWK12:I2	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2522897394-2522572098	1	1	0	0	0	0	0	0	1	0
2615840604	Cohnella_sp._OV330	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	ORNL	Populus	Root	Populus_Root	2616223038-2615840604	1	0	1	0	0	0	0	0	0	0
2643221801	Methylobacterium_sp._Leaf104	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645023573-2643221801	1	0	0	1	0	0	0	0	0	0
2695420952	Stenotrophomonas_sp._YR399	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ORNL	Populus	Root	Populus_Root	2698199051-2695420952	3	1	0	0	0	1	2	0	1	0
2643221666	Phenylobacterium_sp._Root1290	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	MPCologne	Arabidopsis	Root	Arabidopsis_Root	2644366208-2643221666	3	0	0	1	0	1	2	0	0	0
2643221813	Sphingomonas_sp._Leaf357	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645071344-2643221813	1	1	0	0	0	0	0	0	0	0
2521172627	Bacillus_sp._123MFChir2	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2521685600-2521172627	1	0	1	0	0	0	0	0	0	0
2639762581	Stenotrophomonas_sp._92MFCol6.1	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	UNC	Arabidopsis	Root	Arabidopsis_Root	2640077714-2639762581	1	1	0	0	0	0	0	0	0	0
2615840593	Lysinibacillus_sp._YR326	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	ORNL	Populus	Root	Populus_Root	2616181974-2615840593	2	0	1	0	0	0	0	0	0	0
2643221820	Methylobacterium_sp._Leaf399	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645102855-2643221820	1	0	0	1	0	0	0	0	0	0
2643221749	Sphingomonas_sp._Leaf17	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2644794953-2643221749	2	1	0	0	0	1	2	0	0	0
2639762631	Microbacterium_sp._77MFTsu3.1	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	UNC	Arabidopsis	Root	Arabidopsis_Root	2640270797-2639762631	1	0	1	0	0	0	0	0	0	0
2643221912	Frigoribacterium_sp._Leaf172	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Frigoribacterium	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645496730-2643221912	1	0	1	0	0	0	0	0	0	0
2582581866	Rhizobium_sp._CF097	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	ORNL	Populus	Root	Populus_Root	2585394288-2582581866	5	0	0	1	0	1	3	0	0	0
2643221846	Paenibacillus_sp._Soil766	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	MPCologne	Arabidopsis	Soil	Arabidopsis_Soil	2645213189-2643221846	1	0	1	0	0	0	0	0	0	0
2524614584	Pseudomonas_sp._LAIL14HWK12:I6	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2525057385-2524614584	1	1	0	0	0	0	0	1	0	1
2522125133	Bacillus_flexus_27Col1.1E	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2522443241-2522125133	1	0	1	0	0	0	0	0	0	0
2639762662	Leifsonia_sp._197AMF	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	UNC	Arabidopsis	Root	Arabidopsis_Root	2640401533-2639762662	1	0	1	0	0	0	0	0	0	0
2545555813	Pseudomonas_sp._LAIL14HWK12:I4	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2545588989-2545555813	1	1	0	0	0	0	0	0	0	0
2561511073	Bacillus_sp._UNC125MFCrub1.1	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	UNC	Arabidopsis	Root	Arabidopsis_Root	2561990710-2561511073	5	0	1	0	0	1	4	0	0	0
2643221865	Leifsonia_sp._Leaf264	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	ETH	Arabidopsis	Shoot	Arabidopsis_Shoot	2645296749-2643221865	1	0	1	0	0	0	0	0	0	0
2521172641	Pseudomonas_sp._LAMO17WK12:I11	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Cornell	Maize	Root	Maize_Root	2521757316-2521172641	1	1	0	0	0	0	0	1	0	1
