ASV Id,log2 (Fold Change),p value ,FDR adjusted q value,Contrast (which fractions are we comparing?),Kingdom,Phylum,Class,Order,Family,Genus,Cumulative relative abuncance in soil,Cumulative relative abuncance in root,Cumulative relative abuncance in shoot
ASV1509,4.983440585,2.04E-06,1.96E-05,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,0,0.000209549,4.52E-06
ASV151,-0.830879519,0.238977315,0.427002628,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41,0.005898068,0.000427656,0.000482002
ASV1510,-1.866170867,0.088834758,0.214091945,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Lacibacter,0,6.45E-05,0.000174516
ASV1511,-0.84771789,0.554468615,0.717392053,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Candidatus_Solibacter,0.000405204,4.61E-05,4.97E-05
ASV1512,4.123188999,0.03718317,0.11064976,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,0,0.000187817,1.42E-05
ASV1513,-6.036065842,0.024875232,0.080785727,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,0,0,0.000313889
ASV1514,3.594126141,0.026071707,0.084009738,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,0,0.000226137,1.49E-05
ASV1515,0.640554039,0.698836207,0.827975127,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,0,0.000123668,5.43E-05
ASV1516,10.65946044,7.72E-05,0.000550858,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,0,0.000136878,8.62E-05
ASV1517,0.150814792,0.958498205,0.997562721,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,0,0.000164007,4.85E-05
ASV1518,0.044386291,0.976895074,1,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000383807,5.52E-05,4.02E-05
ASV1519,-5.221888222,4.81E-11,8.60E-10,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,NA,NA,7.34E-05,5.91E-06,0.000260342
ASV152,-0.606736044,0.249097528,0.438398039,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,0.004695692,0.000392863,0.000512811
ASV1520,5.101174977,1.78E-07,1.97E-06,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,1.16E-05,0.000224139,7.80E-06
ASV1521,5.234311397,0.010078596,0.038364167,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ideonella,0,0.000218742,1.77E-05
ASV1522,-1.187949877,0.275021736,0.466500585,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000618329,3.06E-05,5.20E-05
ASV1523,0.179282457,0.913732707,0.97121056,Root-Shoot,Bacteria,Acidobacteria,Holophagae,Subgroup_7,NA,NA,0.000492444,3.23E-05,1.71E-05
ASV1524,5.214786645,8.21E-05,0.000583282,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,0,0.000213214,0
ASV1525,5.038439042,0.006445778,0.02664117,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,0,0.000183403,0
ASV1526,-0.610759966,0.703975265,0.831794707,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000373084,5.38E-05,5.35E-05
ASV1528,-0.245175708,0.89592753,0.95910489,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000408514,5.21E-05,2.29E-05
ASV1529,-0.814739596,0.671085664,0.807321121,Root-Shoot,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,0.000864774,1.59E-05,2.10E-05
ASV153,-2.895084719,0.020675546,0.069536441,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,6.37E-05,0.00036836,0.002200102
ASV1530,-9.053841109,4.55E-26,2.97E-24,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,1.77E-05,5.92E-06,0.00024469
ASV1531,5.046391532,0.002175668,0.010605311,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,0,0.000196335,0
ASV1532,-1.721043968,0.063126553,0.166124204,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,0.000434167,3.62E-05,8.25E-05
ASV1533,0.297807552,0.849484211,0.928675707,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Leptothrix,0.000127134,0.000108058,7.23E-05
ASV1534,-0.001787399,0.998599737,1,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,9.42E-06,0.000142636,0.000113084
ASV1535,5.445142465,0.016927995,0.059090341,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,NA,NA,1.38E-05,0.000141423,1.64E-05
ASV1536,-5.330549417,0.086517839,0.209940181,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,0,0,0.00019002
ASV1537,2.956709551,0.019793058,0.067114094,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,9.69E-06,0.000184575,2.51E-05
ASV1538,0.556485347,0.781807877,0.884039239,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41,0.00054869,5.39E-05,5.17E-06
ASV1539,5.13251574,0.0400583,0.117140698,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,0.000335272,2.77E-05,5.48E-06
ASV154,-0.141923447,0.846554439,0.92677978,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,0.003371726,0.000675848,0.000691732
ASV1540,0.575082408,0.5264769,0.696563199,Root-Shoot,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,0.000216353,0.000105526,6.27E-05
ASV1541,-1.642340199,0.293319458,0.48516733,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,0,6.01E-05,0.000186482
ASV1542,2.262438093,0.151016986,0.313784136,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0.000214285,0.000146566,3.70E-05
ASV1543,-12.15186272,9.35E-05,0.000655225,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,0,1.81E-05,0.000229594
ASV1544,2.058903861,0.08602168,0.209080755,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,3.49E-05,0.000171936,4.20E-05
ASV1545,4.580496025,0.005729823,0.024058254,Root-Shoot,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,0,0.000213983,1.74E-06
ASV1546,-4.189672623,0.000904779,0.004929247,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,0.00012747,1.83E-05,0.000176979
ASV1547,8.024146662,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0,7.23E-05,6.12E-05
ASV1548,2.605098747,0.146912405,0.308803644,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,1.87E-05,0.00016287,2.56E-05
ASV1549,-0.814402244,0.575143626,0.734007738,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,2.54E-05,9.82E-05,0.000141152
ASV155,-0.202992401,0.713848576,0.839183226,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,NA,NA,0.003458738,0.000645754,0.000595752
ASV1550,-0.209249247,0.844877843,0.925898448,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,0.000484096,4.83E-05,4.22E-05
ASV1551,3.525026021,0.064328419,0.168512666,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,0.000519425,7.23E-05,1.38E-05
ASV1552,0.056902733,0.972649992,1,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,0,0.000135382,0.000105484
ASV1555,2.20851001,0.058471797,0.156593214,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,2.75E-05,0.000150704,6.83E-05
ASV1556,0.627110057,0.565640829,0.72646719,Root-Shoot,Bacteria,Chloroflexi,JG30-KF-CM66,NA,NA,NA,0.0004987,2.37E-05,7.67E-06
ASV1557,-2.932074289,0.003975781,0.017476483,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,NA,NA,0.000159615,4.09E-05,0.00014814
ASV1558,-1.096164694,0.425757801,0.61398983,Root-Shoot,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,0.000842756,8.95E-06,1.86E-05
ASV1559,-7.41416951,6.10E-07,6.27E-06,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,0.000126346,6.58E-05,0.000140848
ASV156,-3.163536145,6.60E-06,5.88E-05,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,0.000452322,0.000344435,0.002151234
ASV1560,-2.691948904,0.013083154,0.047739777,Root-Shoot,Bacteria,Chloroflexi,NA,NA,NA,NA,0.000308109,2.03E-05,6.01E-05
ASV1561,-2.268043778,0.325976821,0.521846416,Root-Shoot,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,0.000432174,5.42E-05,2.71E-05
ASV1562,0.772378565,0.511165065,0.683587117,Root-Shoot,Bacteria,Acidobacteria,Subgroup_15,NA,NA,NA,0.000378364,4.88E-05,4.30E-05
ASV1563,-0.122169483,0.921142773,0.975964086,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000310699,6.31E-05,5.74E-05
ASV1564,4.591676793,0.000222208,0.001417403,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,1.74E-05,0.000193223,9.33E-06
ASV1565,2.103356773,0.294605135,0.486509089,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,NA,0.000412101,5.31E-05,3.21E-06
ASV1566,2.577857769,0.340957464,0.537234719,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,9.24E-06,0.000133864,3.31E-06
ASV1567,0.268095897,0.703478604,0.831356553,Root-Shoot,Bacteria,Rokubacteria,NC10,Rokubacteriales,NA,NA,0.000542499,2.93E-05,3.07E-05
ASV1568,-4.363423195,0.000511226,0.002968854,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,2.19E-05,2.41E-05,0.000223659
ASV1569,-6.268655979,1.30E-10,2.17E-09,Root-Shoot,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,1.77E-05,9.49E-07,0.000237067
ASV157,7.641013845,1.03E-09,1.54E-08,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,0,0.002205437,2.70E-05
ASV1570,2.97453348,0.061180894,0.162246631,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Candidatus_Solibacter,0.000342001,5.35E-05,2.69E-05
ASV1571,1.887068255,0.013436527,0.048683207,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,0,0.000171332,4.35E-05
ASV1572,9.28898741,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,1.16E-05,0.000206299,2.64E-06
ASV1573,-1.085500385,0.319681123,0.514966872,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,0.000595312,3.07E-05,2.97E-05
ASV1574,-2.138330797,0.034566785,0.104613745,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,0,4.98E-05,0.000184445
ASV1577,1.602245571,0.401080553,0.591633992,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,0.000467669,4.94E-05,5.73E-06
ASV1578,-2.342716213,0.00047872,0.002805368,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,NA,NA,0.000405223,2.52E-05,8.97E-05
ASV1579,2.721118645,0.008973695,0.034853373,Root-Shoot,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophaga,2.24E-05,0.000173155,4.43E-05
ASV158,44.53655692,2.80E-111,5.77E-108,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,0,0.001903359,0
ASV1580,-1.903599687,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,0,0.000120901,0.000104017
ASV1581,2.971677614,0.073562205,0.186328516,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,0,0.000188752,1.19E-05
ASV1582,-3.768240504,0.005129741,0.021787131,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,6.21E-05,2.96E-05,0.00020726
ASV1583,4.175692716,0.018737158,0.064231002,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,0,0.00019766,6.52E-06
ASV1584,8.515084523,0.000291535,0.001820193,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,0.000110324,0.000112276
ASV1585,1.975358781,0.173447111,0.343178867,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,1.54E-05,0.000146397,6.22E-05
ASV1586,-0.840826801,0.783301156,0.884758056,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,NA,0,6.44E-05,0.000224364
ASV1587,3.832779407,5.58E-05,0.000411054,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,0.000355993,0.000108371,8.52E-06
ASV1588,9.791317519,NA,NA,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,0,0.000153773,4.73E-05
ASV1589,4.015562772,0.003963805,0.017438714,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,1.02E-05,0.000167235,2.01E-05
ASV159,-1.028360511,0.060583341,0.160951824,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41,0.005530821,0.00038203,0.000586006
ASV1590,-1.599155911,0.238927007,0.426986752,Root-Shoot,Bacteria,Chloroflexi,TK10,NA,NA,NA,0.000570041,2.60E-05,5.11E-05
ASV1591,-0.875128192,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,0.000645679,2.37E-05,2.63E-05
ASV1592,9.651606021,NA,NA,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,0,0.000142705,1.32E-05
ASV1594,-0.322015162,0.846535393,0.92677978,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,7.40E-06,0.000107735,0.000111747
ASV1595,3.556145365,0.02654278,0.085367544,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,2.26E-05,0.000158026,2.42E-05
ASV1596,4.596177889,0.046368248,0.131453219,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,0,0.000245229,0
ASV1597,-4.4832538,8.66E-05,0.000610928,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,0.000140484,1.12E-05,0.000195215
ASV1598,0.159727827,0.896828171,0.959570769,Root-Shoot,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,NA,0.000249201,7.04E-05,9.27E-05
ASV1599,2.38472706,0.052192871,0.144008526,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,4.30E-05,0.000158975,3.61E-05
ASV160,5.663766358,1.48E-08,1.90E-07,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ideonella,1.09E-05,0.002265242,0.000334841
ASV1600,-1.371649112,0.310650209,0.5048372,Root-Shoot,Bacteria,Latescibacteria,NA,NA,NA,NA,0.000533364,4.15E-05,4.33E-05
ASV1601,-8.1537703,0.008762931,0.034228226,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0,1.10E-05,0.000263051
ASV1602,-2.791476057,0.060068739,0.159873112,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000646708,3.09E-05,5.70E-05
ASV1603,3.144152519,0.312225887,0.507139577,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,0,0.000147713,0
ASV1604,4.202421238,0.010040838,0.038303683,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,0,0.000190956,5.88E-06
ASV1605,-5.450629571,0.079685104,0.197926278,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,0,0,0.000191263
ASV1607,-1.656163371,0.06880496,0.177354721,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,0.000358094,4.96E-05,0.000106175
ASV1608,-6.660798971,4.27E-05,0.000323776,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Caenimonas,4.88E-05,2.00E-05,0.00019741
ASV1609,-1.388285358,0.01592259,0.056228179,Root-Shoot,Bacteria,Chloroflexi,TK10,NA,NA,NA,0.000481773,2.91E-05,4.42E-05
ASV161,-3.822954622,1.56E-06,1.52E-05,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,3.53E-05,0.000226808,0.00244477
ASV1610,-1.351018786,0.171078516,0.340373933,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,0.000157992,6.65E-05,0.000115274
ASV1612,-1.850260966,0.147764597,0.309936197,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000565413,3.34E-05,5.68E-05
ASV1613,0.579589182,0.69733725,0.826699525,Root-Shoot,Bacteria,Chloroflexi,TK10,NA,NA,NA,0.000335565,4.21E-05,2.40E-05
ASV1614,3.080026194,0.006242965,0.025938121,Root-Shoot,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,3.35E-05,0.000187302,1.63E-05
ASV1615,-1.057072388,NA,NA,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Candidatus_Solibacter,0.000593756,3.99E-05,3.91E-05
ASV1616,0.391233918,0.769740126,0.876504482,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000150342,9.90E-05,6.11E-05
ASV1617,1.985508006,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,0,0.000124245,5.24E-05
ASV1618,4.846770516,0.008634788,0.033868873,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,0,0.000183621,0
ASV162,4.773211685,3.81E-06,3.51E-05,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,7.73E-05,0.00203335,9.33E-05
ASV1620,4.661126323,1.86E-05,0.000151104,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,3.29E-05,0.000176808,1.00E-05
ASV1621,7.345348408,0.018227493,0.06288119,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Aetherobacter,6.76E-05,5.03E-05,0.000162698
ASV1623,-1.677814099,0.155554924,0.319541682,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,0.000351248,3.54E-05,6.16E-05
ASV1624,-4.272036065,0.05904499,0.157964119,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.000370676,4.92E-05,5.47E-05
ASV1626,-2.021191931,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,8.95E-06,1.92E-05,0.000240647
ASV1627,0.640449854,0.662326856,0.802113587,Root-Shoot,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,NA,NA,0.000307968,5.54E-05,4.43E-05
ASV1628,0.95631093,0.247539005,0.437072982,Root-Shoot,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,NA,NA,0.000115643,0.000118088,5.16E-05
ASV1629,-6.098934303,6.16E-12,1.21E-10,Root-Shoot,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,2.03E-05,0,0.00024262
ASV163,-0.614573275,0.260373316,0.450777317,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,0.002685257,0.000676284,0.000866446
ASV1630,-5.977681141,0.003212948,0.014654454,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,9.64E-05,0,0.000195071
ASV1631,0.937816424,0.47443888,0.655429414,Root-Shoot,Bacteria,Gemmatimonadetes,AKAU4049,NA,NA,NA,0.000407515,4.68E-05,2.22E-05
ASV1632,3.692610355,0.000895598,0.004884561,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga,0,0.000175823,1.31E-05
ASV1633,0.438252758,0.813077856,0.904450237,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,0.000411346,4.81E-05,1.15E-05
ASV1634,4.068153266,0.003633229,0.016276107,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,6.34E-06,0.000193366,6.66E-06
ASV1635,3.914441076,0.048789962,0.136664927,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,0,0.000154782,1.53E-05
ASV1636,-7.024415978,5.82E-08,6.86E-07,Root-Shoot,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,1.87E-05,1.63E-05,0.000238303
ASV1637,4.500185401,0.000748986,0.004171014,Root-Shoot,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,4.28E-06,0.000202784,4.61E-06
ASV1638,4.719068035,0.001172381,0.0061847,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,6.66E-05,0.000165467,0
ASV1639,-0.442910054,NA,NA,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,0.000286668,7.25E-05,1.73E-05
ASV1641,4.112578779,0.004469393,0.019381786,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,1.12E-05,0.000152307,4.68E-06
ASV1645,-1.298527176,0.301745255,0.495109831,Root-Shoot,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,0.00016367,5.93E-05,0.000107902
ASV1646,8.510850976,0.001325184,0.006885078,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,0,0.000215231,1.68E-05
ASV1647,1.021672842,0.4989413,0.673972863,Root-Shoot,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,0,0.00015013,6.13E-05
ASV1648,-1.134308909,0.47291574,0.65438773,Root-Shoot,Bacteria,Acidobacteria,Subgroup_6,NA,NA,NA,0.000514112,3.43E-05,4.20E-05
ASV1649,1.271065759,0.470327708,0.652420672,Root-Shoot,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,0.000221683,8.15E-05,1.78E-05
ASV165,-0.223860217,0.782535335,0.884567852,Root-Shoot,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.00245938,0.000814087,0.000811588
